protocol	srcIP	destIP	srcPort	destPort	srcPkts	destPkts	srcBytes	destBytes	proto
2	111.186.105.83	202.120.127.220	65334	53	1	0	76	0	5
2	111.186.103.215	224.0.0.252	59171	5355	1	0	75	0	154
2	111.186.103.215	224.0.0.252	59653	5355	1	0	75	0	154
2	111.186.103.215	224.0.0.252	62515	5355	1	0	75	0	154
2	111.186.105.83	202.120.127.220	49293	53	1	0	75	0	5
2	111.186.105.83	202.120.127.220	49554	53	1	0	75	0	5
2	111.186.105.83	202.120.127.220	49810	53	1	0	75	0	5
2	111.186.105.83	202.120.127.220	50956	53	1	0	75	0	5
2	111.186.105.83	202.120.127.220	52321	53	1	0	75	0	5
2	111.186.105.83	202.120.127.220	53837	53	1	0	75	0	5
2	111.186.105.83	202.120.127.220	53973	53	1	0	75	0	5
2	111.186.105.83	202.120.127.219	65000	53	1	0	75	0	5
2	111.186.123.149	224.0.0.252	50737	5355	1	0	75	0	154
2	111.186.123.149	224.0.0.252	56448	5355	1	0	75	0	154
2	111.186.105.83	202.120.127.220	56356	53	1	0	74	0	5
2	111.186.105.83	202.120.127.220	57776	53	1	0	74	0	5
2	111.186.105.83	202.120.127.220	58399	53	1	0	74	0	5
2	111.186.105.83	202.120.127.220	59283	53	1	0	74	0	5
2	111.186.105.83	202.120.127.220	65460	53	1	0	74	0	5
2	111.186.105.83	202.120.127.220	51471	53	1	0	73	0	5
2	111.186.105.83	202.120.127.220	52608	53	1	0	73	0	5
2	111.186.105.83	202.120.127.220	55278	53	1	0	73	0	5
2	111.186.105.83	202.120.127.220	55279	53	1	0	73	0	5
2	111.186.105.83	202.120.127.220	55464	53	1	0	73	0	5
2	111.186.105.83	202.120.127.220	55991	53	1	0	73	0	5
2	111.186.105.83	202.120.127.220	60269	53	1	0	73	0	5
2	111.186.105.83	202.120.127.220	61656	53	1	0	73	0	5
2	111.186.105.83	202.120.127.220	63009	53	1	0	73	0	5
2	111.186.105.83	202.120.127.220	51525	53	1	0	72	0	5
2	111.186.105.83	202.120.127.220	53044	53	1	0	72	0	5
2	111.186.105.83	202.120.127.220	56508	53	1	0	72	0	5
2	111.186.105.83	202.120.127.220	59852	53	1	0	72	0	5
2	111.186.105.83	202.120.127.220	58291	53	1	0	71	0	5
2	111.186.105.83	202.120.127.220	60104	53	1	0	71	0	5
2	111.186.105.83	202.120.127.220	60683	53	1	0	71	0	5
2	111.186.105.83	224.0.0.251	5353	5353	1	0	70	0	8
2	111.186.105.83	202.120.127.220	55550	53	1	0	70	0	5
2	111.186.105.83	202.120.127.220	58111	53	1	0	70	0	5
2	111.186.105.83	202.120.127.220	60387	53	1	0	70	0	5
2	111.186.105.83	202.120.127.220	61339	53	1	0	70	0	5
2	111.186.105.83	202.120.127.220	61427	53	1	0	70	0	5
2	111.186.105.83	202.120.127.220	63014	53	1	0	70	0	5
2	111.186.105.83	202.120.127.220	63428	53	1	0	70	0	5
2	111.186.105.83	202.120.127.220	63926	53	1	0	70	0	5
2	111.186.105.83	202.120.127.220	63962	53	1	0	70	0	5
2	111.186.105.83	202.120.127.220	64483	53	1	0	70	0	5
2	111.186.123.21	224.0.0.252	63202	5355	1	0	69	0	154
2	111.186.103.88	239.255.255.250	49579	3702	20	0	22420	0	0
2	111.186.105.63	111.186.105.255	54915	54915	73	0	22265	0	0
2	111.186.103.88	239.255.255.250	49665	3702	16	0	10912	0	0
2	111.186.123.43	239.255.255.250	56629	3702	7	0	4886	0	0
2	111.186.103.88	239.255.255.250	49585	3702	4	0	2664	0	0
2	111.186.123.163	111.186.123.255	55485	1947	3	0	246	0	0
2	111.186.123.163	255.255.255.255	55485	1947	3	0	246	0	0
2	111.186.123.187	111.186.123.255	52812	1947	3	0	246	0	0
2	111.186.123.187	255.255.255.255	52812	1947	3	0	246	0	0
2	111.186.105.250	255.255.255.255	64647	22313	3	0	180	0	0
2	10.0.3.253	255.255.255.255	50819	5678	1	0	164	0	0
2	111.186.103.115	111.186.103.255	58212	1947	2	0	164	0	0
2	111.186.103.115	255.255.255.255	58212	1947	2	0	164	0	0
2	111.186.103.137	111.186.103.255	56817	1947	2	0	164	0	0
2	111.186.103.137	255.255.255.255	56817	1947	2	0	164	0	0
2	111.186.103.150	255.255.255.255	64091	1947	2	0	164	0	0
2	111.186.103.195	111.186.103.255	62738	1947	2	0	164	0	0
2	111.186.103.195	255.255.255.255	62738	1947	2	0	164	0	0
2	111.186.123.3	111.186.123.255	58536	1947	2	0	164	0	0
2	111.186.123.3	255.255.255.255	58536	1947	2	0	164	0	0
2	111.186.123.19	111.186.123.255	52459	1947	2	0	164	0	0
2	111.186.123.19	255.255.255.255	52459	1947	2	0	164	0	0
2	111.186.123.32	111.186.123.255	51161	1947	2	0	164	0	0
2	111.186.123.32	255.255.255.255	51161	1947	2	0	164	0	0
2	111.186.123.35	255.255.255.255	56706	1947	2	0	164	0	0
2	111.186.123.113	111.186.123.255	63105	1947	2	0	164	0	0
2	111.186.123.113	255.255.255.255	63105	1947	2	0	164	0	0
2	111.186.123.137	111.186.123.255	50941	1947	2	0	164	0	0
2	111.186.123.137	255.255.255.255	50941	1947	2	0	164	0	0
2	111.186.123.139	111.186.123.255	55813	1947	2	0	164	0	0
2	111.186.123.139	255.255.255.255	55813	1947	2	0	164	0	0
2	111.186.123.145	111.186.123.255	55577	1947	2	0	164	0	0
2	111.186.123.147	111.186.123.255	61599	1947	2	0	164	0	0
2	111.186.123.147	255.255.255.255	61599	1947	2	0	164	0	0
2	111.186.123.149	111.186.123.255	58079	1947	2	0	164	0	0
2	111.186.123.151	111.186.123.255	58895	1947	2	0	164	0	0
2	111.186.123.151	255.255.255.255	58895	1947	2	0	164	0	0
2	111.186.123.160	111.186.123.255	59750	1947	2	0	164	0	0
2	111.186.123.160	255.255.255.255	59750	1947	2	0	164	0	0
2	111.186.123.167	255.255.255.255	51157	1947	2	0	164	0	0
2	111.186.123.177	111.186.123.255	49950	1947	2	0	164	0	0
2	111.186.123.177	255.255.255.255	49950	1947	2	0	164	0	0
2	111.186.123.178	111.186.123.255	59915	1947	2	0	164	0	0
2	111.186.123.178	255.255.255.255	59915	1947	2	0	164	0	0
2	111.186.123.181	111.186.123.255	61679	1947	2	0	164	0	0
2	111.186.123.181	255.255.255.255	61679	1947	2	0	164	0	0
2	111.186.123.185	111.186.123.255	53531	1947	2	0	164	0	0
2	111.186.123.185	255.255.255.255	53531	1947	2	0	164	0	0
2	111.186.123.191	111.186.123.255	62234	1947	2	0	164	0	0
2	111.186.123.191	255.255.255.255	62234	1947	2	0	164	0	0
2	111.186.123.209	111.186.123.255	64370	1947	2	0	164	0	0
2	111.186.123.233	111.186.123.255	51030	1947	2	0	164	0	0
2	111.186.123.233	255.255.255.255	51030	1947	2	0	164	0	0
2	111.186.105.28	255.255.255.255	46137	5678	1	0	157	0	0
2	111.186.105.33	255.255.255.255	60904	5678	1	0	157	0	0
2	111.186.105.37	255.255.255.255	48068	5678	1	0	157	0	0
2	209.97.133.30	111.186.105.83	55519	53413	1	0	130	0	0
2	202.120.127.220	111.186.105.83	34275	65000	1	0	123	0	0
2	111.186.105.250	255.255.255.255	55169	22313	2	0	120	0	0
2	111.186.105.250	255.255.255.255	61969	22313	2	0	120	0	0
2	111.186.123.26	224.38.222.114	7273	57497	1	0	106	0	0
2	111.186.123.26	227.29.11.183	7273	8995	1	0	106	0	0
2	111.186.123.26	236.98.113.171	7273	26908	1	0	106	0	0
2	111.186.103.150	111.186.103.255	64091	1947	1	0	82	0	0
2	111.186.123.130	111.186.123.255	61354	1947	1	0	82	0	0
2	111.186.123.130	255.255.255.255	61354	1947	1	0	82	0	0
2	111.186.123.145	255.255.255.255	55577	1947	1	0	82	0	0
2	111.186.123.149	255.255.255.255	58079	1947	1	0	82	0	0
2	111.186.123.167	111.186.123.255	51157	1947	1	0	82	0	0
2	111.186.123.182	111.186.123.255	65063	1947	1	0	82	0	0
2	111.186.123.209	255.255.255.255	64370	1947	1	0	82	0	0
2	111.186.123.244	111.186.123.255	59984	1947	1	0	82	0	0
2	111.186.123.244	255.255.255.255	59984	1947	1	0	82	0	0
2	202.120.127.220	111.186.105.83	39725	56022	1	0	79	0	0
2	202.120.127.220	111.186.105.83	39730	56022	1	0	79	0	0
2	202.120.127.220	111.186.105.83	39835	56022	1	0	79	0	0
2	202.120.127.220	111.186.105.83	40745	49621	1	0	79	0	0
2	202.120.127.220	111.186.105.83	40750	49621	1	0	79	0	0
2	202.120.127.220	111.186.105.83	40775	49621	1	0	79	0	0
2	111.186.123.177	255.255.255.255	12309	12307	1	0	66	0	0
2	111.186.123.20	255.255.255.255	64704	9200	1	0	60	0	0
2	111.186.123.20	255.255.255.255	64705	9200	1	0	60	0	0
2	111.186.123.108	255.255.255.255	56420	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57190	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57329	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57330	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57331	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57332	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57333	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57334	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57335	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57336	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57337	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57338	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57339	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57340	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57341	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	57816	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	59358	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	59359	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	59360	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	59361	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	59362	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	59363	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	59364	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	59365	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	59366	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	59367	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	59369	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	59370	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	59371	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	59372	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	59373	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	59861	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	63689	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	63690	3956	1	0	60	0	0
2	111.186.123.108	255.255.255.255	63691	3956	1	0	60	0	0
